mean_rr,sdnn,rmssd,lf_power,hf_power,lf_hf_ratio,breathing_rate,breathing_variance,label,filename
820.4177470485145,47.34755244710745,61.073347076964154,571.1246935970873,1335.3633823931764,0.42769234286890817,0.19998888888888888,0.7255943140380456,relaxed,relaxed_hr73_sample026.npz
794.1085825522804,158.65420351608103,205.32150884001365,5642.8572242502905,5833.806597629254,0.9672684772483611,0.19998888888888888,0.7255820176095424,relaxed,relaxed_hr80_sample019.npz
825.135271742739,64.63847443985718,84.0631977441337,1048.2601803618913,1604.778324427586,0.6532118264594575,0.19998888888888888,0.7259116017694938,relaxed,relaxed_hr73_sample027.npz
977.2454678854707,54.139034236879354,66.05936389678524,1084.2620400215958,1485.1785135153361,0.7300550271598039,0.19998888888888888,0.7254959424046293,relaxed,relaxed_hr61_sample005.npz
892.3925092988007,46.568297494598376,51.70609958039796,1008.2221084639053,892.729721653349,1.1293699358375373,0.19998888888888888,0.7255035466285047,relaxed,relaxed_hr67_sample011.npz
846.3984901867029,41.30621615128426,52.592062924706376,650.2205008999562,859.5478216939002,0.7564680922796997,0.19998888888888888,0.7246716258167413,relaxed,relaxed_hr71_sample014.npz
913.6722134681241,49.71159655587215,61.302170928891705,537.4661327230629,894.8231164808466,0.6006395262080461,0.19998888888888888,0.7255229825378229,relaxed,relaxed_hr66_sample013.npz
800.9479238981604,130.1390936129687,170.65490784919228,2027.0814259259455,4443.315602450518,0.45620919315476866,0.19998888888888888,0.7252923794460476,relaxed,relaxed_hr78_sample003.npz
842.1533852839538,96.91023182158072,123.49516897307859,2638.5558162805128,3669.1976936583,0.7191097445746494,0.19998888888888888,0.7246562287980325,relaxed,relaxed_hr72_sample006.npz
946.579562705314,53.23006644161811,78.37319188841512,531.9913940848326,1229.376382704125,0.4327327265834318,0.19998888888888888,0.7252607599915728,relaxed,relaxed_hr63_sample008.npz
803.6074467905224,168.91272637284345,230.76362619358815,4378.734574748169,14128.804011396895,0.3099154444506481,0.19998888888888888,0.7253491665540649,relaxed,relaxed_hr80_sample004.npz
866.1844849966412,40.571549859873265,49.731723682578554,569.7787940907305,746.4210925840987,0.7633476595873849,0.19998888888888888,0.7252950743138566,relaxed,relaxed_hr69_sample022.npz
863.8398782295664,49.652796707677716,57.89324920027913,1258.0075798601597,1113.8842256581656,1.1293880915827095,0.19998888888888888,0.7252892995215704,relaxed,relaxed_hr69_sample012.npz
856.9739078189996,47.83020648656605,57.05277685407732,1005.0460287097083,1045.9544633316007,0.9608888952090803,0.19998888888888888,0.7240124688910525,relaxed,relaxed_hr70_sample021.npz
809.2037235349304,169.64252365408993,234.8799057966522,7366.343501946293,11427.762120043095,0.6446007034943876,0.19998888888888888,0.7261415660151622,relaxed,relaxed_hr79_sample009.npz
820.406274643782,124.86940081750153,170.9712996945964,2844.7021482892524,4817.915913934814,0.5904424649798363,0.19998888888888888,0.7257750762782709,relaxed,relaxed_hr76_sample016.npz
933.990868345145,39.68715201155245,47.82560641963476,648.5541073526572,682.3348189463075,0.9504924698906382,0.19998888888888888,0.7251791846477368,relaxed,relaxed_hr64_sample020.npz
782.8705956146059,135.15868071372586,177.6304218770887,4412.396004982895,10149.89069670496,0.43472349967427,0.19998888888888888,0.7253833025083891,relaxed,relaxed_hr80_sample007.npz
815.5966577267761,167.5838611093647,237.76178760188094,5234.222043645453,8793.390178678887,0.5952450576271187,0.19998888888888888,0.7251594696170889,relaxed,relaxed_hr78_sample007.npz
815.8347978396461,190.36101090030706,266.39432758559656,6371.389449670688,15993.968338845345,0.3983620146474955,0.19998888888888888,0.7243109442888087,relaxed,relaxed_hr79_sample002.npz
789.4353303865719,145.41349004927855,201.66211617455662,3425.684480274014,7276.543176121281,0.47078460161079605,0.19998888888888888,0.7251200631181323,relaxed,relaxed_hr80_sample029.npz
866.6574950812962,52.092676912357454,59.582768689730145,695.5431932303221,1334.144150239655,0.5213403612386115,0.19998888888888888,0.7252177061114835,relaxed,relaxed_hr69_sample010.npz
936.1117888191858,45.90715625671114,57.528434011141094,545.2727643512525,807.4646464090472,0.6752899545214602,0.19998888888888888,0.7249275784816867,relaxed,relaxed_hr64_sample025.npz
933.8542487333087,52.08452478904308,62.74234549311662,1124.199697094136,1274.2560222654101,0.8822400502337829,0.19998888888888888,0.7246156101105198,relaxed,relaxed_hr64_sample001.npz
996.3488087443167,45.31040449426389,59.30702525450838,655.1155094487589,1026.908354889572,0.637949342148654,0.19998888888888888,0.726989186506915,relaxed,relaxed_hr60_sample008.npz
844.7981770131508,35.9884577149297,46.14229688019481,436.818258114965,495.60055934947684,0.8813917778630652,0.2499861111111111,0.5050615582348787,flow,flow_hr71_sample001.npz
862.9222716770065,72.12750102651474,88.17971606655625,1644.948763739376,983.1063309173755,1.6732155129185355,0.2499861111111111,0.5052149637923832,flow,flow_hr70_sample002.npz
792.0562919138108,121.83919849268462,172.1829085418171,1899.7225308128927,5674.810285053485,0.33476406001033177,0.2499861111111111,0.5047807378844837,flow,flow_hr78_sample029.npz
858.3685826658696,96.0839762982889,132.55240353729346,1844.6012801197026,1172.124152201809,1.5737251695178025,0.2499861111111111,0.5046845268790952,flow,flow_hr71_sample027.npz
807.1586632861719,99.35450110387481,135.2986977692359,1915.874192777139,2730.9986913618723,0.7015287846299723,0.2499861111111111,0.5051353892692935,flow,flow_hr76_sample014.npz
983.7155371830228,45.84613806843658,57.99878355479488,959.1917198586494,810.698876758841,1.1831664596520475,0.2499861111111111,0.5057814737494766,flow,flow_hr61_sample011.npz
867.4333948257894,55.64767555125484,58.53168009254252,1581.2049957766915,795.1201312503985,1.9886366017297328,0.2499861111111111,0.5041770215731687,flow,flow_hr69_sample024.npz
804.8463009849753,149.6426351078926,201.74824895775666,4430.150194693025,6715.93188918439,0.65964787430729,0.2499861111111111,0.5057224141784298,flow,flow_hr78_sample007.npz
812.7011434953833,164.31141424066342,242.78385659204662,2691.2646793514414,7340.15514093764,0.3666495636232092,0.2499861111111111,0.5050708496867784,flow,flow_hr79_sample026.npz
867.9753565315326,47.30764096990854,51.11648982976611,834.0932670225486,656.8431873815937,1.2698514395004015,0.2499861111111111,0.5045950305558704,flow,flow_hr69_sample003.npz
808.483467936771,151.6529114990782,207.88188052745306,1748.1451566710773,3998.57942005502,0.437191555556754,0.2499861111111111,0.5036666222620287,flow,flow_hr78_sample028.npz
799.9242479283038,124.76130621771901,168.94280375409713,2426.7943577968927,3550.0479430223713,0.6835948124494384,0.2499861111111111,0.5041414149413447,flow,flow_hr77_sample022.npz
920.117607006536,49.78783162298006,52.194827500402226,1670.9735547100765,739.8715367864108,2.258464438256205,0.2499861111111111,0.5047902588635642,flow,flow_hr65_sample010.npz
922.3227455288736,33.07852758270636,40.679798780668065,432.48017413157066,462.97653885232614,0.9341297837761866,0.2499861111111111,0.5046278283445267,flow,flow_hr65_sample025.npz
809.6658345158195,155.85400157094256,212.42873213838706,3486.6676602731245,8173.671469882456,0.42657301227734146,0.2499861111111111,0.5048560418879685,flow,flow_hr78_sample030.npz
945.9227170079123,51.05971636628956,58.31930883535915,995.5822664864528,826.9877392513489,1.203865812312681,0.2499861111111111,0.5044633364411815,flow,flow_hr63_sample015.npz
996.2258661126646,49.67112324450943,63.09892511362235,875.1075953401726,1514.8247749506706,0.5776955921312219,0.2499861111111111,0.5059009873045601,flow,flow_hr60_sample018.npz
792.4772026118853,130.78317194819525,189.9554780285345,3590.1054309774704,9338.404669610198,0.3844452621185593,0.2499861111111111,0.5046898159853996,flow,flow_hr78_sample013.npz
846.9379150505544,37.16646559030757,47.53254237235404,578.4069837876878,402.91343752962973,1.4355614132257688,0.2499861111111111,0.5050447981349339,flow,flow_hr71_sample009.npz
856.5725873659644,38.01509492922174,46.932202853977046,759.2125013677805,344.24763382916024,2.2054254750362494,0.2499861111111111,0.5046228676255271,flow,flow_hr70_sample016.npz
868.6908722878646,41.68398310883852,45.231413190544686,1137.451857220434,397.9425380233828,2.8583319161360885,0.2499861111111111,0.5051898458950883,flow,flow_hr69_sample021.npz
820.8299153874561,136.15554290706012,185.50325834658616,4337.5523100722285,10344.658996199703,0.41930355671131414,0.2499861111111111,0.5049312106190639,flow,flow_hr76_sample017.npz
996.1898820349461,46.758926226428805,57.57075494165718,1075.1975485510013,911.6750155276056,1.1793649384246443,0.2499861111111111,0.5051978862089176,flow,flow_hr60_sample008.npz
803.4123710236707,121.5593503783523,172.95033040284338,2668.3872359854495,4668.365603868325,0.5715891732589147,0.2499861111111111,0.504872708216333,flow,flow_hr77_sample019.npz
802.3691374667017,121.19108983756747,174.6303030848301,2460.6140941843473,2046.8359641839324,1.2021550027656402,0.2499861111111111,0.5047577229739855,flow,flow_hr77_sample005.npz
815.2022938472427,61.79411140275661,80.23533895839738,963.1147492907827,697.5102767611268,1.380789332256127,0.2499861111111111,0.5042113653820387,flow,flow_hr74_sample020.npz
812.589642250891,122.1148964587222,170.3954263351974,2636.784699813473,2936.7487718848133,0.8978584498125719,0.2499861111111111,0.5050480801056854,flow,flow_hr76_sample004.npz
906.3827966675508,48.81902330790131,50.79147947755877,1524.8398892982245,563.1982181356576,2.7074657557438084,0.2499861111111111,0.5046542514236786,flow,flow_hr66_sample012.npz
872.4182593477414,43.085661184363325,45.99509963700005,890.3337654720376,432.18411196942486,2.060079815092844,0.2499861111111111,0.5038441618182775,flow,flow_hr69_sample006.npz
980.6447580421132,57.89042416798093,64.52708264913934,841.7728672049748,1025.8079014550478,0.8205950314975833,0.2499861111111111,0.5051269288458382,flow,flow_hr61_sample023.npz
811.9019017777149,34.689928101373766,43.502486891679496,573.1705995868289,213.39407136216965,2.685972463658801,0.32775956790123456,0.24974891503646818,stress,stress_hr74_sample026.npz
813.55934868499,56.6662312418936,77.28862145108319,1015.3381186810177,2128.76486341838,0.4769611412368876,0.32775956790123456,0.2492645256176201,stress,stress_hr74_sample018.npz
844.8467725331144,34.155072665530184,43.22958310721053,561.4201107430088,300.1454911661239,1.870493235003404,0.32775956790123456,0.2503734741069653,stress,stress_hr71_sample015.npz
778.613592702143,85.25677570307114,122.05545203597455,905.5222224457827,1628.3353516336695,0.5561030297213004,0.32775956790123456,0.24992159497678584,stress,stress_hr78_sample009.npz
859.2401754278445,49.41212240291622,48.51184468843295,487.6812950725813,240.21886024872805,2.0301540627060883,0.32775956790123456,0.25003191877782405,stress,stress_hr70_sample003.npz
817.7829323851325,101.67700713553579,136.36536403839216,1340.1341056239153,2707.4044299004045,0.49498851771961305,0.32775956790123456,0.24950305414896148,stress,stress_hr75_sample019.npz
868.291828178489,35.26141338144323,44.678434521848025,527.297120931387,372.64504594750093,1.4150117562697286,0.32775956790123456,0.250543873150925,stress,stress_hr69_sample007.npz
807.985364266269,110.69641921365118,153.9459116494569,1699.6344532703406,5007.218827421167,0.33943682348424375,0.32775956790123456,0.24993034906679804,stress,stress_hr76_sample013.npz
845.8430111788964,31.595817427931273,45.91142777209232,278.1037388856024,244.97952270743897,1.1352121835004196,0.32775956790123456,0.24942710878510327,stress,stress_hr71_sample027.npz
883.3523397347961,28.117563728897924,35.20624906086865,399.2489338350538,299.127912372688,1.3347097255759386,0.32775956790123456,0.24991559271460148,stress,stress_hr68_sample001.npz
882.0361814972626,27.724872843977057,39.33210735835509,224.79496037628041,310.76581357156925,0.7233580740196515,0.32775956790123456,0.2502953539335145,stress,stress_hr68_sample028.npz
982.3917420699617,34.390229787645815,45.58676546919704,433.07869978198295,409.7080199145899,1.0570422806765292,0.32775956790123456,0.250376140572926,stress,stress_hr61_sample017.npz
784.5380562216594,137.4711700873524,198.26426648797298,3926.4286092472994,8741.169391070407,0.44918802434584615,0.32775956790123456,0.25015562216216,stress,stress_hr80_sample002.npz
906.8158425754467,38.96431778536693,45.09955114689077,869.7498215804368,396.74389690092045,2.192219788065551,0.32775956790123456,0.2501765272708612,stress,stress_hr66_sample023.npz
998.867867908829,52.27468157984342,80.30968594709215,300.93481494039247,448.9550619400741,0.6703005277186536,0.32775956790123456,0.2503833134126298,stress,stress_hr60_sample011.npz
832.5220966382193,39.320032001278285,44.3511759132743,902.0687557025162,507.40332135073083,1.7778140539190164,0.32775956790123456,0.2500373812333013,stress,stress_hr72_sample006.npz
920.982016731426,33.367940604364016,39.40108141148024,618.419184031362,276.06529853067906,2.2401192302068247,0.32775956790123456,0.24988062828752441,stress,stress_hr65_sample024.npz
835.9533045953535,38.06454602229785,52.31284843393098,628.0523401743261,526.8545183883228,1.1920792519642291,0.32775956790123456,0.24984828850690535,stress,stress_hr72_sample021.npz
834.9207563457602,39.40773324387723,56.003101262558644,452.3956326256548,253.44348684600814,1.7849960883016482,0.32775956790123456,0.24980434792533332,stress,stress_hr72_sample016.npz
896.0619976269768,28.0222499621865,38.46074208413383,322.96375983963003,230.87420569094724,1.3988732906436316,0.32775956790123456,0.249437391632451,stress,stress_hr67_sample012.npz
951.1047517211795,43.135577949851864,52.58658061897874,837.9672375164437,425.30619106970335,1.9702681388409635,0.32775956790123456,0.2505297650858981,stress,stress_hr63_sample022.npz
881.5617961681633,28.38008225599539,36.87917834666712,366.6008278941467,247.57125866546468,1.4807891266147455,0.32775956790123456,0.24987349753864596,stress,stress_hr68_sample004.npz
825.2440669573335,64.59923556538392,85.3855659848592,1129.079288772532,834.7184948181579,1.3526467854513038,0.32775956790123456,0.2502434846856494,stress,stress_hr73_sample005.npz
795.4432523246597,141.89454314439163,178.30866686619086,1150.0733962568652,1718.1692667357365,0.6693597764333382,0.32775956790123456,0.2502304392807495,stress,stress_hr79_sample010.npz
966.1284844107497,36.876258011191524,51.240930892572344,396.8151311887495,587.9502560516098,0.6749127619291612,0.32775956790123456,0.24982696659263376,stress,stress_hr62_sample029.npz
822.9523218278632,34.29366785797759,41.42993316131721,625.8387371099302,243.02411714756522,2.5752124704969854,0.32775956790123456,0.24975575417712803,stress,stress_hr73_sample014.npz
801.1021979853587,151.7565348811021,181.3283809342513,2156.946885052373,5308.091590082128,0.40635072859000915,0.32775956790123456,0.2498674063693761,stress,stress_hr79_sample030.npz
906.857446186624,30.823156514854464,38.19830109159961,442.2892891399337,259.51522996492105,1.7042903000325584,0.32775956790123456,0.25015688420646814,stress,stress_hr66_sample020.npz
787.304504689389,77.55496377863126,111.39082433072157,955.4265639176841,2781.0104235420854,0.3435537514817321,0.32775956790123456,0.25059027478678186,stress,stress_hr77_sample025.npz
880.2900217524777,31.955485237203263,42.87217158795049,298.56646532674273,242.166832394669,1.2328957783952716,0.32775956790123456,0.24994960006813396,stress,stress_hr68_sample008.npz
897.4713254866689,42.72844772262857,47.13275746361852,1032.5533566722645,505.5821751743106,2.0423056970239686,0.19998888888888888,0.7247506883457214,drowsiness,drowsiness_hr67_sample018.npz
790.3737707650425,32.666435089030514,47.92518093260969,212.51819867409966,299.4979207717882,0.7095815494359794,0.19998888888888888,0.724722092405464,drowsiness,drowsiness_hr76_sample024.npz
795.431514583361,129.44642614261926,188.60846881026885,5623.122378203961,4449.39918327966,1.2637936374275025,0.19998888888888888,0.7251888523478359,drowsiness,drowsiness_hr78_sample007.npz
962.7769512955558,38.389933549048045,48.39031445036298,297.42942128728697,439.40427814708664,0.6768924111105835,0.19998888888888888,0.724437901842565,drowsiness,drowsiness_hr62_sample014.npz
881.4608871477318,32.94443244051674,40.18816123484433,498.27444157923304,406.27082492194853,1.2264588324179073,0.19998888888888888,0.7265063966844069,drowsiness,drowsiness_hr68_sample009.npz
964.8079357009879,40.65593550470678,47.691228663223356,832.5138583895726,534.3457557783737,1.558005934148128,0.19998888888888888,0.7243899357754138,drowsiness,drowsiness_hr62_sample016.npz
881.2729179398854,32.411520583771406,41.77739808273957,501.2695976705326,302.74500693560947,1.6557485216499281,0.19998888888888888,0.7254187043532925,drowsiness,drowsiness_hr68_sample030.npz
881.4811319780189,43.02157093089859,61.357036789502956,535.3577273561497,970.3417762147436,0.551720785891085,0.19998888888888888,0.7251469124015664,drowsiness,drowsiness_hr68_sample023.npz
997.1436321625711,40.63755644307443,52.59547212144283,684.3299800832884,486.50480357220334,1.4066253304356642,0.19998888888888888,0.7243750878993624,drowsiness,drowsiness_hr60_sample011.npz
788.7644775257468,159.77278848776226,206.68364899306715,10991.249957889804,7190.437125262422,1.52859273593727,0.19998888888888888,0.7252889938098888,drowsiness,drowsiness_hr80_sample006.npz
946.984428427842,49.95628047590311,51.096279381946054,1558.339209400671,657.1849409398704,2.371233898287472,0.19998888888888888,0.7245925538176868,drowsiness,drowsiness_hr63_sample008.npz
798.9080201425332,132.78117732037538,175.33036033131978,2862.4832376604254,3999.96720350837,0.7156266769261863,0.19998888888888888,0.7251069763838043,drowsiness,drowsiness_hr78_sample012.npz
844.089182400681,35.45633332562727,43.05395980235432,567.8194998368217,437.79751817839974,1.296991134621825,0.19998888888888888,0.724971888107984,drowsiness,drowsiness_hr71_sample026.npz
872.2322180292067,39.25499198798964,39.602418092245976,935.4330480747326,353.60198982524315,2.6454405659228373,0.19998888888888888,0.7241945751532974,drowsiness,drowsiness_hr69_sample002.npz
935.62574970012,39.4754844676322,47.51781963957592,768.1573098777363,492.84640753695805,1.5586139984598204,0.19998888888888888,0.7247271728063478,drowsiness,drowsiness_hr64_sample029.npz
830.3080329859595,107.91657552618715,147.34823796479057,2179.535408477825,3538.3699535124383,0.6159716019276794,0.19998888888888888,0.7260117868997827,drowsiness,drowsiness_hr74_sample017.npz
883.1219789988335,32.170530100796036,41.932213698510196,429.61026169980374,370.5621245029421,1.1593474704843798,0.19998888888888888,0.7245188204389862,drowsiness,drowsiness_hr68_sample010.npz
835.0092606905006,153.9892719023405,222.18898198457006,4093.916502411901,10892.097602075137,0.3758611657714064,0.19998888888888888,0.725771735584116,drowsiness,drowsiness_hr76_sample022.npz
812.0883852521723,147.8830915413023,197.46915418175846,6812.864890852515,14249.415478198136,0.4781153936648364,0.19998888888888888,0.7247608225507198,drowsiness,drowsiness_hr78_sample019.npz
806.9825346284073,103.27307213277528,145.38360684182445,2777.1269376863984,5267.193568250465,0.5272498346038268,0.19998888888888888,0.7248392656156027,drowsiness,drowsiness_hr76_sample021.npz
880.6268131590782,55.113551281009244,67.83358379374478,745.2620899119802,424.30656909584474,1.756423643169277,0.19998888888888888,0.7252580447073289,drowsiness,drowsiness_hr68_sample003.npz
800.2273839061518,82.87611156041545,106.98551303477277,1961.2075425697549,4011.848291108885,0.4888538649171283,0.19998888888888888,0.7248160025955073,drowsiness,drowsiness_hr76_sample028.npz
795.4365857434366,122.74154287233273,164.9494708740256,1718.7690222363037,4944.411417261416,0.3476185287162625,0.19998888888888888,0.7259137109967408,drowsiness,drowsiness_hr78_sample013.npz
880.4169323563663,36.91098426308573,43.36181702668368,684.2899384973588,353.56842221084014,1.9353819388579407,0.19998888888888888,0.7249762772670857,drowsiness,drowsiness_hr68_sample025.npz
883.2131298961054,30.70709211788938,39.107849058281545,433.1020715121323,246.84174330656836,1.7545738646572246,0.19998888888888888,0.7253830395170274,drowsiness,drowsiness_hr68_sample020.npz
796.647733720857,133.2699095920588,172.18226721529106,2649.1178002755687,3810.9529993152278,0.6951326350001106,0.19998888888888888,0.7245604537235746,drowsiness,drowsiness_hr78_sample004.npz
909.5291390222809,32.74128121221886,38.65584624376398,596.7464753259084,283.8306416822423,2.102473756142177,0.19998888888888888,0.7263715713289132,drowsiness,drowsiness_hr66_sample001.npz
952.2490353208696,38.64867446270072,43.33013122543285,810.9499869744288,454.452964227764,1.7844530695326142,0.19998888888888888,0.7250616204421878,drowsiness,drowsiness_hr63_sample005.npz
908.78704730908,37.93885412107077,39.188150892524405,953.6593287700023,408.10568736758955,2.3367949976914213,0.19998888888888888,0.724701776897053,drowsiness,drowsiness_hr66_sample027.npz
869.8072058712794,36.500570785366456,44.324883916759326,600.8872045841644,396.6984903066613,1.5147201697683756,0.19998888888888888,0.7246434054229467,drowsiness,drowsiness_hr69_sample015.npz
